id,dbt_valid_from,dbt_valid_to,type
1329,2024-01-12T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
1330,2024-01-13T00:00:00,2024-02-17T00:00:00,deleted_row
1331,2024-01-13T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1332,2024-01-13T00:00:00,2024-01-23T00:00:00,deleted_row
1333,2024-01-13T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1334,2024-01-13T00:00:00,,new_create
1335,2024-01-13T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1336,2024-01-13T00:00:00,,new_create
1337,2024-01-13T00:00:00,2024-01-18T00:00:00,new_create
1337,2024-01-18T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1338,2024-01-13T00:00:00,,new_create
1339,2024-01-13T00:00:00,2024-02-25T00:00:00,deleted_row
1340,2024-01-13T00:00:00,,new_create
1341,2024-01-13T00:00:00,2024-02-01T00:00:00,deleted_row
1342,2024-01-13T00:00:00,2024-02-12T00:00:00,new_create
1342,2024-02-12T00:00:00,,updated_row
1343,2024-01-13T00:00:00,,new_create
1344,2024-01-13T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1345,2024-01-13T00:00:00,,new_create
1346,2024-01-13T00:00:00,2024-01-17T00:00:00,new_create
1346,2024-01-17T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
1347,2024-01-13T00:00:00,2024-02-29T00:00:00,new_create
1347,2024-02-29T00:00:00,,updated_row
1348,2024-01-13T00:00:00,2024-01-24T00:00:00,new_create
1348,2024-01-24T00:00:00,,updated_row
1349,2024-01-13T00:00:00,2024-02-14T00:00:00,new_create
1349,2024-02-14T00:00:00,,updated_row
1350,2024-01-13T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1351,2024-01-13T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1352,2024-01-13T00:00:00,2024-01-29T00:00:00,deleted_row
1353,2024-01-13T00:00:00,2024-02-02T00:00:00,new_create
1353,2024-02-02T00:00:00,,updated_row
1354,2024-01-13T00:00:00,2024-01-14T00:00:00,deleted_row
1355,2024-01-13T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1356,2024-01-13T00:00:00,2024-01-18T00:00:00,new_create
1356,2024-01-18T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1357,2024-01-13T00:00:00,,new_create
1358,2024-01-13T00:00:00,2024-01-15T00:00:00,new_create
1358,2024-01-15T00:00:00,,updated_row
1359,2024-01-13T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1360,2024-01-13T00:00:00,2024-01-16T00:00:00,new_create
1360,2024-01-16T00:00:00,2024-02-01T00:00:00,updated_row
1360,2024-02-01T00:00:00,2024-02-03T00:00:00,updated_row
1360,2024-02-03T00:00:00,,updated_row
1361,2024-01-14T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1362,2024-01-14T00:00:00,2024-02-02T00:00:00,new_create
1362,2024-02-02T00:00:00,,updated_row
1363,2024-01-14T00:00:00,,new_create
1364,2024-01-14T00:00:00,,new_create
1365,2024-01-14T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1366,2024-01-14T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1367,2024-01-14T00:00:00,2024-01-19T00:00:00,new_create
1367,2024-01-19T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1368,2024-01-14T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1369,2024-01-14T00:00:00,2024-02-23T00:00:00,new_create
1369,2024-02-23T00:00:00,,updated_row
1370,2024-01-14T00:00:00,2024-02-09T00:00:00,new_create
1370,2024-02-09T00:00:00,,updated_row
1371,2024-01-14T00:00:00,2024-01-15T00:00:00,new_create
1371,2024-01-15T00:00:00,2024-01-24T00:00:00,updated_row
1371,2024-01-24T00:00:00,2024-02-28T00:00:00,updated_row
1371,2024-02-28T00:00:00,,updated_row
1372,2024-01-14T00:00:00,2024-01-17T00:00:00,deleted_row
1373,2024-01-14T00:00:00,,new_create
1374,2024-01-14T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1375,2024-01-14T00:00:00,2024-01-28T00:00:00,deleted_row
1376,2024-01-14T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1377,2024-01-14T00:00:00,2024-01-28T00:00:00,deleted_row
1378,2024-01-14T00:00:00,2024-02-02T00:00:00,new_create
1378,2024-02-02T00:00:00,,updated_row
1379,2024-01-14T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1380,2024-01-14T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1381,2024-01-14T00:00:00,,new_create
1382,2024-01-14T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
1383,2024-01-14T00:00:00,2024-01-21T00:00:00,new_create
1383,2024-01-21T00:00:00,2024-01-31T00:00:00,updated_row
1383,2024-01-31T00:00:00,,updated_row
1384,2024-01-14T00:00:00,2024-03-01T00:00:00,new_create
1384,2024-03-01T00:00:00,,updated_row
1385,2024-01-14T00:00:00,2024-01-18T00:00:00,new_create
1385,2024-01-18T00:00:00,2024-02-16T00:00:00,deleted_row
1386,2024-01-14T00:00:00,,new_create
1387,2024-01-14T00:00:00,2024-01-15T00:00:00,new_create
1387,2024-01-15T00:00:00,2024-02-04T00:00:00,updated_row
1387,2024-02-04T00:00:00,,updated_row
1388,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1389,2024-01-15T00:00:00,2024-02-15T00:00:00,new_create
1389,2024-02-15T00:00:00,,updated_row
1390,2024-01-15T00:00:00,2024-01-24T00:00:00,new_create
1390,2024-01-24T00:00:00,2024-02-09T00:00:00,updated_row
1390,2024-02-09T00:00:00,2024-02-12T00:00:00,updated_row
1390,2024-02-12T00:00:00,2024-02-27T00:00:00,updated_row
1390,2024-02-27T00:00:00,,updated_row
1391,2024-01-15T00:00:00,,new_create
1392,2024-01-15T00:00:00,2024-02-01T00:00:00,new_create
1392,2024-02-01T00:00:00,2024-02-06T00:00:00,anomaly_updated_row
1392,2024-02-06T00:00:00,,updated_row
1393,2024-01-15T00:00:00,,new_create
1394,2024-01-15T00:00:00,2024-01-17T00:00:00,new_create
1394,2024-01-17T00:00:00,2024-02-10T00:00:00,updated_row
1394,2024-02-10T00:00:00,,updated_row
1395,2024-01-15T00:00:00,2024-02-01T00:00:00,new_create
1395,2024-02-01T00:00:00,,anomaly_updated_row
1396,2024-01-15T00:00:00,2024-01-25T00:00:00,new_create
1396,2024-01-25T00:00:00,2024-02-01T00:00:00,updated_row
1396,2024-02-01T00:00:00,2024-02-04T00:00:00,anomaly_updated_row
1396,2024-02-04T00:00:00,2024-02-14T00:00:00,deleted_row
1397,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1398,2024-01-15T00:00:00,2024-02-06T00:00:00,deleted_row
1399,2024-01-15T00:00:00,2024-01-19T00:00:00,new_create
1399,2024-01-19T00:00:00,,updated_row
1400,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1401,2024-01-15T00:00:00,2024-01-25T00:00:00,deleted_row
1402,2024-01-15T00:00:00,2024-02-07T00:00:00,new_create
1402,2024-02-07T00:00:00,2024-02-20T00:00:00,updated_row
1402,2024-02-20T00:00:00,,updated_row
1403,2024-01-15T00:00:00,2024-02-13T00:00:00,new_create
1403,2024-02-13T00:00:00,2024-02-25T00:00:00,updated_row
1403,2024-02-25T00:00:00,,updated_row
1404,2024-01-15T00:00:00,2024-01-23T00:00:00,new_create
1404,2024-01-23T00:00:00,,updated_row
1405,2024-01-15T00:00:00,2024-01-25T00:00:00,new_create
1405,2024-01-25T00:00:00,2024-02-23T00:00:00,updated_row
1405,2024-02-23T00:00:00,,updated_row
1406,2024-01-15T00:00:00,2024-01-28T00:00:00,new_create
1406,2024-01-28T00:00:00,,updated_row
1407,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1408,2024-01-15T00:00:00,2024-01-18T00:00:00,new_create
1408,2024-01-18T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1409,2024-01-15T00:00:00,2024-01-19T00:00:00,new_create
1409,2024-01-19T00:00:00,2024-02-01T00:00:00,updated_row
1409,2024-02-01T00:00:00,2024-02-22T00:00:00,anomaly_updated_row
1409,2024-02-22T00:00:00,,updated_row
1410,2024-01-15T00:00:00,2024-02-01T00:00:00,new_create
1410,2024-02-01T00:00:00,2024-02-12T00:00:00,anomaly_updated_row
1410,2024-02-12T00:00:00,2024-02-14T00:00:00,deleted_row
1411,2024-01-15T00:00:00,2024-02-01T00:00:00,new_create
1411,2024-02-01T00:00:00,,anomaly_updated_row
1412,2024-01-15T00:00:00,2024-01-29T00:00:00,new_create
1412,2024-01-29T00:00:00,2024-02-01T00:00:00,updated_row
1412,2024-02-01T00:00:00,,anomaly_updated_row
1413,2024-01-15T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
1414,2024-01-15T00:00:00,2024-02-28T00:00:00,new_create
1414,2024-02-28T00:00:00,,updated_row
1415,2024-01-15T00:00:00,2024-01-27T00:00:00,new_create
1415,2024-01-27T00:00:00,2024-02-23T00:00:00,updated_row
1415,2024-02-23T00:00:00,,updated_row
1416,2024-01-15T00:00:00,2024-01-26T00:00:00,new_create
1416,2024-01-26T00:00:00,,updated_row
1417,2024-01-15T00:00:00,2024-01-25T00:00:00,new_create
1417,2024-01-25T00:00:00,,updated_row
1418,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1419,2024-01-15T00:00:00,2024-01-16T00:00:00,anomaly_create
1419,2024-01-16T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1420,2024-01-15T00:00:00,2024-02-05T00:00:00,anomaly_create
1420,2024-02-05T00:00:00,2024-02-19T00:00:00,deleted_row
1421,2024-01-15T00:00:00,2024-01-21T00:00:00,anomaly_create
1421,2024-01-21T00:00:00,2024-02-11T00:00:00,updated_row
1421,2024-02-11T00:00:00,,updated_row
1422,2024-01-15T00:00:00,2024-02-01T00:00:00,anomaly_create
1422,2024-02-01T00:00:00,2024-02-24T00:00:00,anomaly_updated_row
1422,2024-02-24T00:00:00,,updated_row
1423,2024-01-15T00:00:00,2024-01-19T00:00:00,anomaly_create
1423,2024-01-19T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1424,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1425,2024-01-15T00:00:00,2024-01-28T00:00:00,anomaly_create
1425,2024-01-28T00:00:00,,updated_row
1426,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1427,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1428,2024-01-15T00:00:00,2024-01-18T00:00:00,anomaly_create
1428,2024-01-18T00:00:00,2024-02-08T00:00:00,updated_row
1428,2024-02-08T00:00:00,2024-02-23T00:00:00,updated_row
1428,2024-02-23T00:00:00,2024-02-24T00:00:00,updated_row
1428,2024-02-24T00:00:00,,updated_row
1429,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1430,2024-01-15T00:00:00,2024-01-30T00:00:00,anomaly_create
1430,2024-01-30T00:00:00,2024-02-14T00:00:00,updated_row
1430,2024-02-14T00:00:00,,updated_row
1431,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1432,2024-01-15T00:00:00,2024-02-24T00:00:00,deleted_row
1433,2024-01-15T00:00:00,2024-01-27T00:00:00,anomaly_create
1433,2024-01-27T00:00:00,2024-02-14T00:00:00,updated_row
1433,2024-02-14T00:00:00,,updated_row
1434,2024-01-15T00:00:00,,anomaly_create
1435,2024-01-15T00:00:00,,anomaly_create
1436,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1437,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1438,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1439,2024-01-15T00:00:00,2024-01-28T00:00:00,deleted_row
1440,2024-01-15T00:00:00,2024-01-17T00:00:00,anomaly_create
1440,2024-01-17T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1441,2024-01-15T00:00:00,2024-01-31T00:00:00,anomaly_create
1441,2024-01-31T00:00:00,2024-02-18T00:00:00,deleted_row
1442,2024-01-15T00:00:00,2024-01-22T00:00:00,anomaly_create
1442,2024-01-22T00:00:00,,updated_row
1443,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1444,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1445,2024-01-15T00:00:00,2024-01-17T00:00:00,anomaly_create
1445,2024-01-17T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1446,2024-01-15T00:00:00,2024-01-29T00:00:00,anomaly_create
1446,2024-01-29T00:00:00,2024-02-12T00:00:00,updated_row
1446,2024-02-12T00:00:00,2024-02-24T00:00:00,deleted_row
1447,2024-01-15T00:00:00,2024-01-17T00:00:00,anomaly_create
1447,2024-01-17T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1448,2024-01-15T00:00:00,2024-02-09T00:00:00,deleted_row
1449,2024-01-15T00:00:00,2024-02-14T00:00:00,anomaly_create
1449,2024-02-14T00:00:00,,updated_row
1450,2024-01-15T00:00:00,2024-01-16T00:00:00,deleted_row
1451,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1452,2024-01-15T00:00:00,,anomaly_create
1453,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1454,2024-01-15T00:00:00,2024-02-20T00:00:00,anomaly_create
1454,2024-02-20T00:00:00,,updated_row
1455,2024-01-15T00:00:00,2024-01-17T00:00:00,deleted_row
1456,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1457,2024-01-15T00:00:00,2024-02-06T00:00:00,anomaly_create
1457,2024-02-06T00:00:00,,updated_row
1458,2024-01-15T00:00:00,2024-01-31T00:00:00,anomaly_create
1458,2024-01-31T00:00:00,,updated_row
1459,2024-01-15T00:00:00,,anomaly_create
1460,2024-01-15T00:00:00,2024-02-24T00:00:00,anomaly_create
1460,2024-02-24T00:00:00,,updated_row
1461,2024-01-15T00:00:00,2024-01-27T00:00:00,deleted_row
1462,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1463,2024-01-15T00:00:00,2024-01-17T00:00:00,anomaly_create
1463,2024-01-17T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1464,2024-01-15T00:00:00,2024-01-23T00:00:00,anomaly_create
1464,2024-01-23T00:00:00,2024-02-02T00:00:00,updated_row
1464,2024-02-02T00:00:00,,updated_row
1465,2024-01-15T00:00:00,2024-01-16T00:00:00,anomaly_create
1465,2024-01-16T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1466,2024-01-15T00:00:00,2024-01-31T00:00:00,anomaly_create
1466,2024-01-31T00:00:00,,updated_row
1467,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1468,2024-01-15T00:00:00,2024-02-01T00:00:00,anomaly_create
1468,2024-02-01T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
1469,2024-01-15T00:00:00,2024-01-19T00:00:00,anomaly_create
1469,2024-01-19T00:00:00,2024-01-25T00:00:00,updated_row
1469,2024-01-25T00:00:00,,updated_row
1470,2024-01-15T00:00:00,2024-02-01T00:00:00,anomaly_create
1470,2024-02-01T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
1471,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1472,2024-01-15T00:00:00,2024-02-08T00:00:00,anomaly_create
1472,2024-02-08T00:00:00,,updated_row
1473,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1474,2024-01-15T00:00:00,2024-02-01T00:00:00,anomaly_create
1474,2024-02-01T00:00:00,2024-02-04T00:00:00,anomaly_updated_row
1474,2024-02-04T00:00:00,,updated_row
1475,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1476,2024-01-15T00:00:00,,anomaly_create
1477,2024-01-15T00:00:00,2024-02-27T00:00:00,anomaly_create
1477,2024-02-27T00:00:00,,updated_row
1478,2024-01-15T00:00:00,2024-01-17T00:00:00,anomaly_create
1478,2024-01-17T00:00:00,2024-01-22T00:00:00,updated_row
1478,2024-01-22T00:00:00,2024-02-12T00:00:00,updated_row
1478,2024-02-12T00:00:00,2024-02-23T00:00:00,updated_row
1478,2024-02-23T00:00:00,,updated_row
1479,2024-01-15T00:00:00,2024-01-23T00:00:00,anomaly_create
1479,2024-01-23T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
1480,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1481,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1482,2024-01-15T00:00:00,2024-02-10T00:00:00,deleted_row
1483,2024-01-15T00:00:00,2024-01-17T00:00:00,anomaly_create
1483,2024-01-17T00:00:00,2024-02-01T00:00:00,updated_row
1483,2024-02-01T00:00:00,,anomaly_updated_row
1484,2024-01-15T00:00:00,2024-02-01T00:00:00,anomaly_create
1484,2024-02-01T00:00:00,2024-02-17T00:00:00,anomaly_updated_row
1484,2024-02-17T00:00:00,2024-02-18T00:00:00,updated_row
1484,2024-02-18T00:00:00,,updated_row
1485,2024-01-15T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
1486,2024-01-15T00:00:00,2024-02-09T00:00:00,deleted_row
1487,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1488,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1489,2024-01-15T00:00:00,2024-02-14T00:00:00,anomaly_create
1489,2024-02-14T00:00:00,,updated_row
1490,2024-01-15T00:00:00,2024-02-01T00:00:00,anomaly_create
1490,2024-02-01T00:00:00,2024-02-28T00:00:00,updated_row
1490,2024-02-28T00:00:00,,updated_row
1491,2024-01-15T00:00:00,2024-01-18T00:00:00,anomaly_create
1491,2024-01-18T00:00:00,2024-02-08T00:00:00,updated_row
1491,2024-02-08T00:00:00,,updated_row
1492,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1493,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1494,2024-01-15T00:00:00,,anomaly_create
1495,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1496,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1497,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1498,2024-01-15T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
1499,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_create
1499,2024-01-20T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1500,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1501,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1502,2024-01-15T00:00:00,2024-01-19T00:00:00,anomaly_create
1502,2024-01-19T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1503,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1504,2024-01-15T00:00:00,2024-01-17T00:00:00,anomaly_create
1504,2024-01-17T00:00:00,2024-01-28T00:00:00,updated_row
1504,2024-01-28T00:00:00,2024-02-17T00:00:00,updated_row
1504,2024-02-17T00:00:00,,updated_row
1505,2024-01-15T00:00:00,2024-01-18T00:00:00,anomaly_create
1505,2024-01-18T00:00:00,2024-01-20T00:00:00,updated_row
1505,2024-01-20T00:00:00,2024-01-22T00:00:00,updated_row
1505,2024-01-22T00:00:00,2024-01-26T00:00:00,updated_row
1505,2024-01-26T00:00:00,2024-02-01T00:00:00,updated_row
1505,2024-02-01T00:00:00,,anomaly_updated_row
1506,2024-01-15T00:00:00,2024-02-20T00:00:00,anomaly_create
1506,2024-02-20T00:00:00,,updated_row
1507,2024-01-15T00:00:00,,anomaly_create
1508,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1509,2024-01-15T00:00:00,2024-02-20T00:00:00,anomaly_create
1509,2024-02-20T00:00:00,,updated_row
1510,2024-01-15T00:00:00,2024-02-15T00:00:00,anomaly_create
1510,2024-02-15T00:00:00,,updated_row
1511,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1512,2024-01-15T00:00:00,2024-02-01T00:00:00,anomaly_create
1512,2024-02-01T00:00:00,2024-02-04T00:00:00,deleted_row
1513,2024-01-15T00:00:00,2024-02-01T00:00:00,anomaly_create
1513,2024-02-01T00:00:00,,anomaly_updated_row
1514,2024-01-15T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
1515,2024-01-15T00:00:00,2024-01-25T00:00:00,anomaly_create
1515,2024-01-25T00:00:00,,updated_row
1516,2024-01-15T00:00:00,2024-01-22T00:00:00,anomaly_create
1516,2024-01-22T00:00:00,2024-02-01T00:00:00,updated_row
1516,2024-02-01T00:00:00,2024-02-05T00:00:00,anomaly_updated_row
1516,2024-02-05T00:00:00,,updated_row
1517,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1518,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1519,2024-01-15T00:00:00,2024-02-19T00:00:00,deleted_row
1520,2024-01-15T00:00:00,2024-01-19T00:00:00,deleted_row
1521,2024-01-15T00:00:00,2024-01-19T00:00:00,anomaly_create
1521,2024-01-19T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1522,2024-01-15T00:00:00,2024-02-03T00:00:00,anomaly_create
1522,2024-02-03T00:00:00,,updated_row
1523,2024-01-15T00:00:00,2024-02-13T00:00:00,anomaly_create
1523,2024-02-13T00:00:00,2024-02-19T00:00:00,updated_row
1523,2024-02-19T00:00:00,2024-02-21T00:00:00,updated_row
1523,2024-02-21T00:00:00,2024-02-22T00:00:00,updated_row
1523,2024-02-22T00:00:00,,updated_row
1524,2024-01-15T00:00:00,2024-02-02T00:00:00,anomaly_create
1524,2024-02-02T00:00:00,,updated_row
1525,2024-01-15T00:00:00,,anomaly_create
1526,2024-01-15T00:00:00,2024-01-31T00:00:00,anomaly_create
1526,2024-01-31T00:00:00,2024-02-04T00:00:00,updated_row
1526,2024-02-04T00:00:00,2024-03-01T00:00:00,updated_row
1526,2024-03-01T00:00:00,,updated_row
1527,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1528,2024-01-15T00:00:00,2024-02-01T00:00:00,anomaly_create
1528,2024-02-01T00:00:00,,anomaly_updated_row
1529,2024-01-15T00:00:00,2024-01-24T00:00:00,anomaly_create
1529,2024-01-24T00:00:00,,updated_row
1530,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1531,2024-01-15T00:00:00,2024-01-27T00:00:00,anomaly_create
1531,2024-01-27T00:00:00,,updated_row
1532,2024-01-15T00:00:00,2024-02-16T00:00:00,anomaly_create
1532,2024-02-16T00:00:00,,updated_row
1533,2024-01-15T00:00:00,2024-01-19T00:00:00,deleted_row
1534,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1535,2024-01-15T00:00:00,,anomaly_create
1536,2024-01-15T00:00:00,2024-01-19T00:00:00,deleted_row
1537,2024-01-15T00:00:00,2024-01-25T00:00:00,anomaly_create
1537,2024-01-25T00:00:00,2024-02-01T00:00:00,deleted_row
1538,2024-01-15T00:00:00,,anomaly_create
1539,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1540,2024-01-15T00:00:00,2024-01-20T00:00:00,deleted_row
1541,2024-01-15T00:00:00,2024-02-01T00:00:00,anomaly_create
1541,2024-02-01T00:00:00,2024-02-10T00:00:00,deleted_row
1542,2024-01-15T00:00:00,2024-02-01T00:00:00,anomaly_create
1542,2024-02-01T00:00:00,2024-02-04T00:00:00,updated_row
1542,2024-02-04T00:00:00,2024-02-10T00:00:00,updated_row
1542,2024-02-10T00:00:00,,updated_row
1543,2024-01-15T00:00:00,2024-02-25T00:00:00,deleted_row
1544,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1545,2024-01-15T00:00:00,2024-02-03T00:00:00,anomaly_create
1545,2024-02-03T00:00:00,,updated_row
1546,2024-01-15T00:00:00,2024-01-27T00:00:00,deleted_row
1547,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1548,2024-01-15T00:00:00,2024-01-27T00:00:00,anomaly_create
1548,2024-01-27T00:00:00,,updated_row
1549,2024-01-15T00:00:00,2024-02-01T00:00:00,anomaly_create
1549,2024-02-01T00:00:00,,anomaly_updated_row
1550,2024-01-15T00:00:00,,anomaly_create
1551,2024-01-15T00:00:00,2024-01-20T00:00:00,anomaly_deleted_row
1552,2024-01-15T00:00:00,2024-01-25T00:00:00,anomaly_create
1552,2024-01-25T00:00:00,,updated_row
1553,2024-01-15T00:00:00,2024-02-01T00:00:00,anomaly_create
1553,2024-02-01T00:00:00,2024-02-07T00:00:00,deleted_row
1554,2024-01-15T00:00:00,2024-01-23T00:00:00,anomaly_create
1554,2024-01-23T00:00:00,2024-02-11T00:00:00,updated_row
1554,2024-02-11T00:00:00,2024-02-19T00:00:00,updated_row
1554,2024-02-19T00:00:00,,updated_row
1555,2024-01-15T00:00:00,2024-01-27T00:00:00,anomaly_create
1555,2024-01-27T00:00:00,2024-01-31T00:00:00,updated_row
1555,2024-01-31T00:00:00,2024-02-01T00:00:00,updated_row
1555,2024-02-01T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
1556,2024-01-15T00:00:00,2024-01-17T00:00:00,anomaly_create
1556,2024-01-17T00:00:00,2024-01-26T00:00:00,updated_row
1556,2024-01-26T00:00:00,2024-01-27T00:00:00,deleted_row
